,member_id,transaction_count,interval_avg,elapsed_days,amount_total,amount_transaction_avg,class_total,week_count,weekMorning_count,weekEvening_count,weekNorm_count,weekend_count,weekMorning_amount,weekEvening_amount,weekNorm_amount,weekend_amunt,attrition
5542,9656.0,4.0,7.75,7.0,194.91,48.7275,12.0,3.0,2.0,0.0,1.0,1.0,25.259999999999998,0.0,78.8,90.85,0.0
5543,2252.0,2.0,9.0,7.0,234.53,117.265,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,234.53,0.0,0.0
5544,4391.0,2.0,13.5,12.0,173.92,86.96,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,173.92,0.0,1.0
5545,8271.0,1.0,7.0,7.0,39.9,39.9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.9,0.0,1.0
5546,8000.0,4.0,5.5,7.0,223.8,55.95,7.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,133.8,90.0,0.0
5547,9686.0,2.0,12.0,12.0,700.22,350.11,14.0,2.0,0.0,1.0,1.0,0.0,0.0,305.23,394.99,0.0,0.0
5548,4518.0,6.0,5.0,9.0,281.78999999999996,46.964999999999996,12.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,173.99,107.8,0.0
5549,2518.0,5.0,2.4,9.0,252.54,50.507999999999996,10.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,209.22,43.32,1.0
5550,9338.0,1.0,12.0,12.0,142.37,142.37,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,142.37,0.0,1.0
5551,7099.0,6.0,5.0,7.0,675.77,112.62833333333333,9.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,636.83,38.94,0.0
5552,1031.0,3.0,7.333333333333333,7.0,248.55,82.85000000000001,12.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,124.3,124.25,1.0
5553,8010.0,7.0,4.0,12.0,239.22,34.174285714285716,11.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,239.22,0.0,0.0
5554,6672.0,5.0,4.8,8.0,629.4000000000001,125.88000000000002,4.0,2.0,0.0,3.0,0.0,2.0,0.0,434.6,0.0,194.8,1.0
5555,7588.0,1.0,12.0,12.0,243.19000000000003,243.19000000000003,8.0,1.0,0.0,1.0,0.0,0.0,0.0,243.19000000000003,0.0,0.0,0.0
5556,1329.0,3.0,8.666666666666666,8.0,273.6000000000001,91.20000000000003,8.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,83.6,190.0,0.0
5557,6414.0,2.0,6.0,8.0,90.59999999999998,45.29999999999999,5.0,1.0,0.0,1.0,0.0,1.0,0.0,63.6,0.0,27.0,0.0
5558,4273.0,4.0,7.75,8.0,226.51,56.6275,16.0,3.0,0.0,1.0,0.0,3.0,0.0,67.63,0.0,158.88,1.0
5559,3669.0,2.0,4.0,8.0,297.27,148.635,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,297.27,0.0
5560,2394.0,1.0,12.0,12.0,41.31,41.31,6.0,1.0,0.0,1.0,0.0,0.0,0.0,41.31,0.0,0.0,0.0
5561,9842.0,7.0,2.2857142857142856,8.0,226.48000000000002,32.354285714285716,10.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,226.48000000000002,0.0
5562,2063.0,1.0,12.0,12.0,110.81000000000002,110.81000000000002,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.81000000000002,0.0,0.0
5563,7415.0,2.0,10.0,12.0,191.70000000000005,95.85000000000002,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,191.70000000000005,0.0,1.0
5564,6945.0,6.0,2.8333333333333335,12.0,396.7799999999999,66.12999999999998,9.0,2.0,0.0,6.0,0.0,0.0,0.0,396.7799999999999,0.0,0.0,0.0
5565,926.0,2.0,15.0,12.0,353.0,176.5,13.0,2.0,0.0,1.0,0.0,1.0,0.0,124.6,0.0,228.4,1.0
5566,5559.0,3.0,4.0,10.0,380.59999999999997,126.86666666666666,12.0,1.0,0.0,1.0,2.0,0.0,0.0,204.9,175.7,0.0,0.0
5567,3736.0,3.0,4.333333333333333,8.0,2001.2,667.0666666666667,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.2,1998.0,0.0
5568,6354.0,2.0,4.0,8.0,205.60000000000002,102.80000000000001,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,205.60000000000002,1.0
5569,6747.0,2.0,12.0,8.0,2307.0,1153.5,2.0,2.0,0.0,1.0,0.0,1.0,0.0,308.0,0.0,1999.0,0.0
5570,6443.0,2.0,7.5,12.0,132.3,66.15,10.0,2.0,0.0,1.0,0.0,1.0,0.0,48.1,0.0,84.2,1.0
5571,1552.0,1.0,12.0,12.0,358.5,358.5,14.0,1.0,0.0,1.0,0.0,0.0,0.0,358.5,0.0,0.0,1.0
5572,1651.0,4.0,6.0,12.0,879.8699999999999,219.96749999999997,26.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,831.31,48.56,0.0
5573,3584.0,1.0,12.0,12.0,86.16000000000001,86.16000000000001,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,86.16000000000001,0.0,0.0
5574,5877.0,1.0,12.0,12.0,115.76,115.76,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,115.76,0.0,1.0
5575,7264.0,2.0,6.5,8.0,133.5,66.75,7.0,2.0,0.0,1.0,0.0,1.0,0.0,64.63999999999999,0.0,68.86,0.0
5576,7626.0,2.0,6.0,12.0,506.33,253.165,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,506.33,0.0,1.0
5577,6826.0,1.0,12.0,12.0,206.20000000000002,206.20000000000002,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,206.20000000000002,0.0,1.0
5578,9126.0,4.0,5.0,12.0,276.38,69.095,14.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,276.38,0.0,0.0
5579,7135.0,2.0,6.0,6.0,220.0,110.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,220.0,0.0,0.0
5580,765.0,2.0,12.0,8.0,99.52,49.76,6.0,2.0,0.0,1.0,0.0,1.0,0.0,22.42,0.0,77.1,0.0
5581,134.0,1.0,12.0,12.0,15.05,15.05,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.05,0.0,1.0
5582,4457.0,1.0,8.0,8.0,34.51,34.51,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.51,0.0
5583,5045.0,2.0,10.0,8.0,201.62,100.81,4.0,2.0,0.0,1.0,0.0,1.0,0.0,98.79,0.0,102.83,0.0
5584,8094.0,4.0,6.75,12.0,399.13000000000005,99.78250000000001,16.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,200.02,199.11,0.0
5585,8167.0,2.0,4.0,8.0,15.66,7.83,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.66,0.0
5586,2786.0,1.0,8.0,8.0,26.09,26.09,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.09,1.0
5587,7628.0,4.0,4.75,8.0,435.4,108.85,14.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,274.29999999999995,161.10000000000002,0.0
5588,7517.0,4.0,6.5,12.0,341.74999999999994,85.43749999999999,20.0,2.0,0.0,3.0,0.0,1.0,0.0,292.17999999999995,0.0,49.57,1.0
5589,9287.0,2.0,12.0,12.0,127.5,63.75,7.0,2.0,0.0,2.0,0.0,0.0,0.0,127.5,0.0,0.0,0.0
5590,5501.0,3.0,9.0,8.0,239.2,79.73333333333333,8.0,3.0,0.0,1.0,0.0,2.0,0.0,55.39999999999999,0.0,183.8,0.0
5591,2970.0,1.0,12.0,12.0,233.21000000000004,233.21000000000004,11.0,1.0,0.0,1.0,0.0,0.0,0.0,233.21000000000004,0.0,0.0,1.0
5592,788.0,1.0,12.0,12.0,225.14,225.14,8.0,1.0,0.0,1.0,0.0,0.0,0.0,225.14,0.0,0.0,1.0
5593,5048.0,5.0,5.8,12.0,150.18,30.036,11.0,4.0,0.0,1.0,0.0,4.0,0.0,42.379999999999995,0.0,107.8,0.0
5594,823.0,4.0,7.5,8.0,463.1400000000001,115.78500000000003,15.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,463.1400000000001,0.0
5595,7824.0,2.0,13.5,12.0,113.38,56.69,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,113.38,0.0,0.0
5596,4937.0,3.0,7.666666666666667,8.0,202.43,67.47666666666667,12.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,202.43,0.0
5597,7248.0,2.0,12.5,12.0,202.1,101.05,9.0,2.0,0.0,1.0,1.0,0.0,0.0,117.5,84.60000000000001,0.0,1.0
5598,5782.0,2.0,14.0,12.0,459.46,229.73,16.0,2.0,0.0,1.0,1.0,0.0,0.0,267.17999999999995,192.28,0.0,0.0
5599,3407.0,3.0,7.333333333333333,8.0,297.56,99.18666666666667,13.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,49.39,248.17,0.0
5600,6053.0,3.0,8.333333333333334,12.0,136.11,45.370000000000005,14.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,136.11,0.0,0.0
5601,9017.0,1.0,12.0,12.0,50.28,50.28,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.28,0.0,0.0
5602,8643.0,1.0,12.0,12.0,79.08,79.08,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,79.08,0.0,0.0
5603,165.0,2.0,15.0,12.0,174.84,87.42,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,146.14,28.7,0.0
5604,5203.0,1.0,12.0,12.0,211.1,211.1,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,211.1,0.0,0.0
5605,4713.0,3.0,5.333333333333333,8.0,162.32000000000002,54.106666666666676,10.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,84.97,77.35,0.0
5606,3063.0,1.0,12.0,12.0,35.04,35.04,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.04,0.0,1.0
5607,490.0,1.0,12.0,12.0,45.699999999999996,45.699999999999996,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.699999999999996,0.0,1.0
5608,7223.0,7.0,3.7142857142857144,8.0,1823.8,260.54285714285714,7.0,3.0,1.0,1.0,4.0,1.0,109.5,218.0,997.3,499.0,0.0
5609,5587.0,3.0,10.0,12.0,177.06,59.02,10.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,139.77,37.29,0.0
5610,7678.0,3.0,8.0,8.0,213.93,71.31,12.0,2.0,0.0,1.0,1.0,1.0,0.0,107.72000000000001,26.1,80.11,0.0
5611,4352.0,4.0,7.25,12.0,160.84999999999997,40.21249999999999,10.0,3.0,0.0,1.0,2.0,1.0,0.0,39.01,59.64,62.2,0.0
5612,4291.0,8.0,3.875,9.0,214.72,26.84,13.0,3.0,0.0,2.0,4.0,2.0,0.0,42.46,113.06,59.199999999999996,0.0
5613,728.0,1.0,12.0,12.0,60.93000000000001,60.93000000000001,5.0,1.0,1.0,0.0,0.0,0.0,60.93000000000001,0.0,0.0,0.0,0.0
5614,7853.0,1.0,12.0,12.0,102.44000000000001,102.44000000000001,10.0,1.0,1.0,0.0,0.0,0.0,102.44000000000001,0.0,0.0,0.0,0.0
5615,6854.0,1.0,12.0,12.0,93.73,93.73,5.0,1.0,1.0,0.0,0.0,0.0,93.73,0.0,0.0,0.0,1.0
5616,9361.0,1.0,8.0,8.0,43.900000000000006,43.900000000000006,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.900000000000006,1.0
5617,8619.0,2.0,14.5,12.0,168.5,84.25,8.0,2.0,0.0,1.0,0.0,1.0,0.0,79.1,0.0,89.4,0.0
5618,8644.0,2.0,12.0,12.0,170.4,85.2,14.0,2.0,0.0,2.0,0.0,0.0,0.0,170.4,0.0,0.0,0.0
5619,6381.0,1.0,12.0,12.0,206.3,206.3,15.0,1.0,0.0,1.0,0.0,0.0,0.0,206.3,0.0,0.0,1.0
5620,493.0,2.0,9.5,8.0,244.79999999999998,122.39999999999999,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,193.1,51.699999999999996,0.0
5621,6085.0,2.0,14.0,12.0,134.63000000000002,67.31500000000001,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,134.63000000000002,0.0,0.0
5622,5178.0,1.0,12.0,12.0,88.9,88.9,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,88.9,0.0,1.0
5623,1751.0,2.0,14.5,12.0,312.0,156.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,155.8,156.2,0.0
5624,1719.0,4.0,6.0,8.0,305.43999999999994,76.35999999999999,9.0,2.0,0.0,1.0,1.0,2.0,0.0,152.69,77.0,75.75,0.0
5625,9997.0,2.0,13.0,8.0,1767.42,883.71,7.0,2.0,0.0,1.0,0.0,1.0,0.0,858.9200000000001,0.0,908.5,0.0
5626,4320.0,2.0,13.5,8.0,65.98,32.99,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,56.099999999999994,9.88,0.0
5627,1019.0,6.0,5.0,12.0,805.6999999999999,134.28333333333333,18.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,659.0999999999999,146.6,0.0
5628,6159.0,3.0,9.333333333333334,12.0,285.30999999999995,95.10333333333331,10.0,3.0,0.0,2.0,0.0,1.0,0.0,168.47,0.0,116.84,0.0
5629,8266.0,1.0,12.0,12.0,72.39999999999999,72.39999999999999,6.0,1.0,0.0,1.0,0.0,0.0,0.0,72.39999999999999,0.0,0.0,0.0
5630,1275.0,2.0,10.5,8.0,227.60000000000002,113.80000000000001,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,148.4,79.2,0.0
5631,9922.0,2.0,4.0,8.0,130.45000000000002,65.22500000000001,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,130.45000000000002,1.0
5632,8887.0,2.0,12.0,12.0,473.84000000000003,236.92000000000002,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,473.84000000000003,0.0,0.0
5633,5637.0,2.0,13.0,12.0,104.23,52.115,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,104.23,0.0,1.0
5634,5997.0,5.0,5.4,12.0,669.6099999999999,133.92199999999997,23.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,669.6099999999999,0.0,0.0
5635,5179.0,1.0,8.0,8.0,52.58,52.58,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.58,0.0
5636,6373.0,2.0,6.0,12.0,289.70000000000005,144.85000000000002,8.0,1.0,0.0,1.0,1.0,0.0,0.0,59.8,229.9,0.0,0.0
5637,6247.0,2.0,10.5,12.0,85.26,42.63,4.0,2.0,0.0,2.0,0.0,0.0,0.0,85.26,0.0,0.0,0.0
5638,4008.0,1.0,12.0,12.0,66.44999999999999,66.44999999999999,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,66.44999999999999,0.0,1.0
5639,6571.0,2.0,15.5,12.0,423.64,211.82,19.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,423.64,0.0,0.0
5640,8353.0,3.0,10.0,12.0,52.04,17.346666666666668,5.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,34.14,17.9,0.0
5641,9846.0,2.0,7.5,12.0,303.09,151.545,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,94.88,208.20999999999998,1.0
5642,8291.0,2.0,6.0,12.0,244.55,122.275,5.0,1.0,0.0,2.0,0.0,0.0,0.0,244.55,0.0,0.0,0.0
5643,5751.0,2.0,6.0,9.0,95.30000000000001,47.650000000000006,4.0,1.0,0.0,1.0,0.0,1.0,0.0,75.3,0.0,20.0,0.0
5644,5373.0,2.0,6.5,8.0,286.21,143.105,12.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,144.6,141.61,1.0
5645,3742.0,3.0,9.666666666666666,12.0,252.04,84.01333333333334,12.0,3.0,0.0,2.0,0.0,1.0,0.0,200.26999999999998,0.0,51.77,0.0
5646,7113.0,1.0,12.0,12.0,88.8,88.8,9.0,1.0,0.0,1.0,0.0,0.0,0.0,88.8,0.0,0.0,1.0
5647,6519.0,6.0,4.166666666666667,12.0,102.07,17.011666666666667,7.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,102.07,0.0,0.0
5648,4981.0,1.0,12.0,12.0,79.03999999999999,79.03999999999999,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,79.03999999999999,0.0,0.0
5649,9463.0,3.0,4.0,10.0,333.54999999999995,111.18333333333332,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,333.54999999999995,0.0,0.0
5650,9850.0,1.0,12.0,12.0,48.13,48.13,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.13,0.0,1.0
5651,5087.0,5.0,5.2,12.0,453.9,90.78,15.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,453.9,0.0,0.0
5652,84.0,2.0,12.5,12.0,453.54999999999995,226.77499999999998,27.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,453.54999999999995,0.0,0.0
5653,108.0,1.0,8.0,8.0,183.70000000000002,183.70000000000002,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.70000000000002,0.0
5654,4376.0,2.0,10.5,12.0,205.07,102.535,10.0,2.0,0.0,1.0,1.0,0.0,0.0,101.00999999999999,104.06,0.0,1.0
5655,7709.0,1.0,12.0,12.0,192.11,192.11,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,192.11,0.0,1.0
5656,4879.0,4.0,7.75,8.0,220.45,55.1125,14.0,3.0,0.0,2.0,1.0,1.0,0.0,152.29999999999998,25.15,43.0,0.0
5657,8469.0,4.0,5.25,5.0,176.93,44.2325,5.0,4.0,1.0,0.0,2.0,1.0,41.010000000000005,0.0,73.62,62.300000000000004,0.0
5658,1756.0,3.0,9.333333333333334,8.0,585.48,195.16,19.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,548.7800000000001,36.7,0.0
5659,2537.0,1.0,12.0,12.0,133.9,133.9,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,133.9,0.0,1.0
5660,3943.0,2.0,9.0,12.0,238.93000000000004,119.46500000000002,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,238.93000000000004,0.0,1.0
5661,6972.0,1.0,8.0,8.0,49.36,49.36,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.36,0.0
5662,747.0,4.0,7.75,12.0,315.73,78.9325,16.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,242.45999999999998,73.27,0.0
5663,6285.0,3.0,8.666666666666666,12.0,220.24,73.41333333333334,13.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,220.24,0.0,0.0
5664,409.0,2.0,10.5,12.0,307.21000000000004,153.60500000000002,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,307.21000000000004,0.0,1.0
5665,8169.0,2.0,12.0,12.0,209.70999999999998,104.85499999999999,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,209.70999999999998,0.0,1.0
5666,414.0,2.0,14.5,12.0,242.82999999999998,121.41499999999999,17.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,98.56,144.26999999999998,0.0
5667,5131.0,4.0,5.0,12.0,562.4300000000001,140.60750000000002,10.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,562.4300000000001,0.0,1.0
5668,9861.0,2.0,10.0,12.0,646.2,323.1,15.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,646.2,0.0,0.0
5669,3389.0,4.0,6.0,12.0,437.53999999999996,109.38499999999999,12.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,409.26,28.28,0.0
5670,9667.0,2.0,8.0,8.0,156.54,78.27,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,156.54,0.0
5671,9700.0,6.0,4.833333333333333,8.0,1098.3899999999999,183.06499999999997,8.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,67.19,1031.2,0.0
5672,4351.0,3.0,6.666666666666667,12.0,501.80999999999995,167.26999999999998,13.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,501.80999999999995,0.0,0.0
5673,6225.0,3.0,6.666666666666667,12.0,183.75,61.25,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,183.75,0.0,0.0
5674,2960.0,3.0,10.333333333333334,12.0,148.26,49.419999999999995,7.0,3.0,1.0,0.0,2.0,0.0,49.55,0.0,98.71000000000001,0.0,0.0
5675,7486.0,2.0,12.0,12.0,115.33,57.665,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,115.33,0.0,0.0
5676,7183.0,1.0,12.0,12.0,130.58,130.58,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,130.58,0.0,1.0
5677,6018.0,5.0,5.2,12.0,488.81999999999994,97.76399999999998,22.0,3.0,3.0,0.0,2.0,0.0,298.69999999999993,0.0,190.12,0.0,0.0
5678,2905.0,3.0,9.0,8.0,155.27,51.75666666666667,9.0,3.0,0.0,2.0,0.0,1.0,0.0,125.47,0.0,29.8,0.0
5679,5159.0,1.0,12.0,12.0,94.17999999999999,94.17999999999999,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94.17999999999999,0.0,0.0
5680,2221.0,5.0,5.8,12.0,199.53000000000006,39.90600000000001,15.0,4.0,1.0,0.0,1.0,3.0,64.15,0.0,21.08,114.30000000000001,1.0
5681,6072.0,4.0,6.75,12.0,172.98,43.245,7.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,138.79999999999998,34.18,0.0
5682,1758.0,1.0,8.0,8.0,92.50999999999999,92.50999999999999,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.50999999999999,1.0
5683,7043.0,5.0,6.2,12.0,684.9499999999999,136.98999999999998,24.0,2.0,0.0,4.0,1.0,0.0,0.0,611.35,73.6,0.0,0.0
5684,7848.0,2.0,10.5,12.0,238.60000000000002,119.30000000000001,15.0,2.0,0.0,2.0,0.0,0.0,0.0,238.60000000000002,0.0,0.0,0.0
5685,9628.0,3.0,10.0,8.0,107.30000000000001,35.76666666666667,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,107.30000000000001,0.0
5686,4491.0,3.0,10.0,8.0,71.53999999999999,23.846666666666664,8.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,28.169999999999998,43.370000000000005,0.0
5687,9849.0,6.0,5.0,7.0,76.9,12.816666666666668,7.0,4.0,0.0,5.0,0.0,1.0,0.0,67.8,0.0,9.1,0.0
5688,2003.0,2.0,4.0,8.0,343.43,171.715,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,343.43,0.0
5689,4286.0,4.0,7.25,12.0,264.59000000000003,66.14750000000001,20.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,256.99,7.6,0.0
5690,3119.0,1.0,12.0,12.0,97.49000000000001,97.49000000000001,7.0,1.0,0.0,1.0,0.0,0.0,0.0,97.49000000000001,0.0,0.0,1.0
5691,6967.0,1.0,8.0,8.0,54.61,54.61,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.61,0.0
5692,7270.0,9.0,2.5555555555555554,12.0,306.51,34.056666666666665,21.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,211.9,94.61,0.0
5693,3232.0,2.0,11.5,12.0,161.46,80.73,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,31.259999999999998,130.20000000000002,0.0
5694,3921.0,2.0,6.0,8.0,123.19999999999999,61.599999999999994,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,72.7,50.5,0.0
5695,9370.0,1.0,12.0,12.0,315.44,315.44,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,315.44,0.0,1.0
5696,2300.0,1.0,12.0,12.0,31.0,31.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0
5697,5640.0,2.0,6.0,12.0,275.29,137.645,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,275.29,0.0,1.0
5698,5737.0,1.0,8.0,8.0,36.96,36.96,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.96,1.0
5699,9461.0,1.0,12.0,12.0,151.02,151.02,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,151.02,0.0,0.0
5700,116.0,3.0,9.666666666666666,8.0,304.57,101.52333333333333,20.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,304.57,0.0
5701,4987.0,4.0,6.0,12.0,494.22999999999996,123.55749999999999,15.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,494.22999999999996,0.0,0.0
5702,3857.0,6.0,4.0,10.0,135.22,22.536666666666665,11.0,2.0,5.0,0.0,0.0,1.0,93.77,0.0,0.0,41.449999999999996,0.0
5703,8966.0,9.0,3.111111111111111,8.0,661.57,73.50777777777779,11.0,4.0,0.0,4.0,1.0,4.0,0.0,176.25,99.0,386.32,0.0
5704,5351.0,1.0,12.0,12.0,41.28,41.28,1.0,1.0,1.0,0.0,0.0,0.0,41.28,0.0,0.0,0.0,1.0
5705,6587.0,1.0,8.0,8.0,138.6,138.6,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.6,0.0
5706,4912.0,1.0,12.0,12.0,71.29,71.29,5.0,1.0,0.0,1.0,0.0,0.0,0.0,71.29,0.0,0.0,1.0
5707,1653.0,2.0,7.5,8.0,171.89999999999998,85.94999999999999,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,171.89999999999998,0.0
5708,7453.0,2.0,6.0,12.0,22.36,11.18,3.0,1.0,2.0,0.0,0.0,0.0,22.36,0.0,0.0,0.0,0.0
5709,3247.0,2.0,7.5,12.0,402.68000000000006,201.34000000000003,14.0,2.0,0.0,1.0,0.0,1.0,0.0,303.08000000000004,0.0,99.6,0.0
5710,4208.0,3.0,9.666666666666666,12.0,575.3000000000001,191.76666666666668,11.0,3.0,0.0,1.0,0.0,2.0,0.0,170.00000000000003,0.0,405.29999999999995,0.0
5711,1630.0,1.0,12.0,12.0,129.00000000000003,129.00000000000003,10.0,1.0,0.0,1.0,0.0,0.0,0.0,129.00000000000003,0.0,0.0,0.0
5712,5495.0,3.0,5.333333333333333,8.0,223.33,74.44333333333334,16.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,223.33,0.0
5713,1858.0,3.0,9.333333333333334,12.0,228.53,76.17666666666666,14.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,228.53,0.0,0.0
5714,4733.0,1.0,12.0,12.0,45.14000000000001,45.14000000000001,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.14000000000001,0.0,1.0
5715,7521.0,2.0,13.0,12.0,156.89999999999998,78.44999999999999,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,156.89999999999998,0.0,0.0
5716,8986.0,1.0,12.0,12.0,32.46,32.46,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.46,0.0,1.0
5717,1676.0,1.0,12.0,12.0,211.22000000000003,211.22000000000003,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,211.22000000000003,0.0,1.0
5718,6926.0,1.0,12.0,12.0,18.7,18.7,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.7,0.0,1.0
5719,5572.0,2.0,6.0,12.0,23.86,11.93,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,23.86,0.0,1.0
